"Points:0","Points:1","Points:2"
0.004267,0.002202,-0.001248
-0.019891,0.003321,-0.001158
-0.019752,0.003948,-0.000988
-0.019462,0.003181,-0.000963
-0.018939,0.003897,-0.001068
-0.01894,0.003534,-0.001055
-0.018007,0.003006,-0.001031
-0.018201,0.003487,-0.001055
-0.017651,0.003434,-0.001031
-0.017404,0.004098,-0.001005
-0.016431,0.00395,-0.001074
-0.01635,0.003579,-0.001055
-0.012539,0.003112,-0.001138
-0.013295,0.003363,-0.001306
-0.0123,0.003396,-0.000837
-0.011828,0.00353,-0.00106
-0.011437,0.003239,-0.001148
-0.011446,0.003703,-0.001106
-0.011674,0.004199,-0.001113
-0.010886,0.003819,-0.001103
-0.010842,0.003237,-0.001278
-0.010409,0.003769,-0.00114
-0.009403,0.002955,-0.001125
-0.00968,0.003177,-0.001245
-0.009241,0.003484,-0.001233
-0.008979,0.003578,-0.000608
-0.008082,0.002964,-0.001184
-0.008199,0.004167,-0.001114
-0.007634,0.00381,-0.0011
-0.007388,0.003421,-0.001189
-0.006522,0.003099,-0.000869
-0.00692,0.003707,-0.001246
-0.00629,0.003584,-0.000957
-0.005205,0.003192,-0.001264
-0.001759,0.003985,-0.001227
-0.001054,0.003298,-0.001225
0.000251,0.003079,-0.001297
0.000189,0.004111,-0.001063
0.000748,0.004205,-0.001233
0.001477,0.00376,-0.000934
0.00242,0.004083,-0.001129
0.003452,0.003363,-0.001234
0.0042,0.003772,-0.001115
-0.019279,0.004758,-0.001056
-0.018389,0.004279,-0.001052
-0.018416,0.004784,-0.001117
-0.01785,0.005415,-0.000944
-0.017459,0.005126,-0.000857
-0.016659,0.004482,-0.0013
-0.01656,0.004992,-0.001167
-0.015777,0.004974,-0.001154
-0.013791,0.004398,-0.000869
-0.014595,0.005274,-0.001123
-0.014249,0.004904,-0.001306
-0.013525,0.004936,-0.00127
-0.012758,0.004416,-0.001242
-0.012159,0.004699,-0.001305
-0.009953,0.005,-0.000955
-0.009657,0.004513,-0.001305
-0.009648,0.004498,-0.001292
-0.00876,0.005493,-0.001272
-0.00744,0.00433,-0.001116
-0.008373,0.004821,-0.00124
-0.00765,0.005088,-0.001256
-0.002832,0.005047,-0.000839
-0.002367,0.004869,-0.001113
-0.001044,0.004912,-0.00115
-0.000108,0.004488,-0.00125
0.00114,0.004973,-0.001074
0.001973,0.005106,-0.001277
0.002698,0.004928,-0.001105
0.003042,0.004805,-0.001283
0.003894,0.004571,-0.001107
-0.018579,0.005509,-0.000996
-0.01851,0.006033,-0.001212
-0.017736,0.006402,-0.001149
-0.01666,0.005662,-0.001193
-0.016263,0.006024,-0.000926
-0.015669,0.006063,-0.001203
-0.01392,0.005601,-0.001279
-0.014812,0.005957,-0.001069
-0.013268,0.005754,-0.001245
-0.011596,0.00606,-0.00107
-0.011558,0.005747,-0.000961
-0.010796,0.005833,-0.001046
-0.010095,0.006031,-0.00104
-0.008887,0.00657,-0.001194
-0.007979,0.005562,-0.001247
-0.007949,0.006014,-0.001179
-0.006558,0.0059,-0.001249
-0.006744,0.006681,-0.001209
-0.005986,0.00631,-0.001018
-0.003812,0.006398,-0.001226
-0.00362,0.005685,-0.00118
-0.000866,0.005917,-0.001115
-0.000119,0.006669,-0.001181
0.000867,0.005694,-0.00106
0.002232,0.00601,-0.001219
-0.018621,0.006927,-0.001222
-0.018141,0.006945,-0.001099
-0.017631,0.00777,-0.001074
-0.016759,0.007304,-0.001282
-0.015633,0.00741,-0.001015
-0.01415,0.007377,-0.00062
-0.014146,0.007101,-0.001303
-0.012918,0.006796,-0.000911
-0.012488,0.006869,-0.001013
-0.01287,0.007999,-0.001288
-0.011048,0.007787,-0.000796
-0.010156,0.007127,-0.001118
-0.009204,0.007197,-0.001039
-0.008121,0.007028,-0.000808
-0.007167,0.006819,-0.000768
-0.005607,0.007341,-0.001057
-0.00496,0.007008,-0.00103
-0.004868,0.008034,-0.001306
-0.003497,0.007221,-0.001253
-0.002565,0.007417,-0.001249
-0.001513,0.007175,-0.001024
0.000145,0.008006,-0.001227
0.001512,0.007247,-0.001298
-0.019462,0.008425,-0.000484
-0.018956,0.008226,-0.001203
-0.01811,0.008908,-0.000921
-0.016462,0.00885,-0.001116
-0.015107,0.008164,-0.001091
-0.014408,0.008721,-0.000979
-0.013466,0.008475,-0.001261
-0.012423,0.009194,-0.001183
-0.011239,0.008761,-0.001193
-0.010422,0.009281,-0.001032
-0.009321,0.008809,-0.001008
-0.008133,0.008161,-0.001181
-0.00822,0.008836,-0.000966
-0.007266,0.009177,-0.001125
-0.005558,0.008087,-0.001238
-0.005949,0.0088,-0.001038
-0.004968,0.008721,-0.001176
-0.003929,0.009281,-0.001133
-0.002099,0.008094,-0.001026
-0.019944,0.010256,-0.001085
-0.018961,0.009979,-0.001304
-0.018296,0.009882,-0.000972
-0.017328,0.009325,-0.001032
-0.016223,0.009726,-0.001224
-0.015029,0.009348,-0.001012
-0.015901,0.010499,-0.00108
-0.013491,0.009475,-0.001025
-0.011768,0.009494,-0.001097
-0.010631,0.009864,-0.001276
-0.009589,0.009412,-0.000969
-0.008674,0.010318,-0.001143
-0.018317,0.011339,-0.001197
-0.017016,0.010779,-0.001183
-0.017616,0.011886,-0.001204
-0.014066,0.002078,1.2e-05
-0.039302,-0.00837,-0.002634
-0.040435,-0.006714,-0.002629
-0.039152,-0.006941,-0.002642
-0.028697,-0.005821,-0.00276
-0.041059,-0.004686,-0.002662
-0.039779,-0.005763,-0.002672
-0.039925,-0.005256,-0.002644
-0.035437,-0.005766,-0.002707
-0.029776,-0.005608,-0.002887
-0.030058,-0.005207,-0.002989
-0.028142,-0.005173,-0.002634
-0.02888,-0.004588,-0.002864
-0.036244,-0.004467,-0.0027
-0.030848,-0.004178,-0.002796
-0.029274,-0.004425,-0.002915
-0.029742,-0.004191,-0.002679
-0.030206,-0.003575,-0.00304
-0.030209,-0.004498,-0.002931
-0.028836,-0.004009,-0.002868
-0.036401,-0.002453,-0.002736
-0.030504,-0.003042,-0.002772
-0.030805,-0.002577,-0.002654
-0.031173,-0.001997,-0.002822
-0.029847,-0.00322,-0.002944
-0.030358,-0.001989,-0.002976
-0.029133,-0.002952,-0.002874
-0.041317,-0.001361,-0.002653
-0.041393,-0.001847,-0.002657
-0.036714,-0.001163,-0.002706
-0.030549,-0.001187,-0.002974
-0.031051,-0.00158,-0.002861
-0.029798,-0.000898,-0.002873
-0.043311,-0.000383,-0.002628
-0.040877,-0.000151,-0.002691
-0.036502,0.000287,-0.002661
-0.031841,1.8e-05,-0.002716
-0.030645,0.000175,-0.002673
-0.030809,-0.000263,-0.002827
-0.031562,-0.00039,-0.002729
-0.029805,0.000496,-0.002839
-0.030046,9.4e-05,-0.00288
-0.030303,0.000174,-0.002867
-0.030391,-0.000425,-0.002974
-0.024067,0.000357,-0.00267
-0.035839,0.001133,-0.002688
-0.036161,0.001766,-0.002639
-0.036562,0.001288,-0.002664
-0.03674,0.001724,-0.002689
-0.030678,0.001572,-0.002752
-0.030952,0.000984,-0.003024
-0.03154,0.000877,-0.002834
-0.02953,0.001689,-0.00285
-0.023874,0.000702,-0.002675
-0.037053,0.002659,-0.002682
-0.037215,0.001981,-0.002638
-0.030815,0.002383,-0.003002
-0.031373,0.002536,-0.00279
-0.029322,0.0029,-0.003017
-0.02979,0.002797,-0.002676
-0.02988,0.002309,-0.002637
-0.029991,0.002001,-0.0029
-0.028865,0.002408,-0.00276
-0.036824,0.004153,-0.002688
-0.035582,0.003133,-0.002902
-0.035982,0.004377,-0.002998
-0.036353,0.004018,-0.002773
-0.036571,0.003245,-0.002852
-0.034735,0.003928,-0.002675
-0.034905,0.004391,-0.002847
-0.030998,0.003584,-0.002647
-0.031187,0.00391,-0.002715
-0.029254,0.003917,-0.003032
-0.029951,0.00327,-0.003124
-0.03041,0.003456,-0.00279
-0.028425,0.0039,-0.002691
-0.028635,0.003276,-0.002677
-0.02883,0.004259,-0.002891
-0.038526,0.005371,-0.002637
-0.039295,0.004919,-0.002656
-0.03553,0.00462,-0.002716
-0.036407,0.005319,-0.002788
-0.036732,0.00513,-0.002683
-0.029897,0.004576,-0.00316
-0.029984,0.005526,-0.00268
-0.030392,0.004879,-0.002955
-0.028342,0.004816,-0.002862
-0.028512,0.005512,-0.002882
-0.02889,0.00493,-0.002815
-0.028997,0.005546,-0.002854
-0.027698,0.005172,-0.002661
-0.039395,0.005828,-0.002684
-0.039218,0.006582,-0.002777
-0.03806,0.005848,-0.002641
-0.035052,0.005745,-0.002881
-0.035194,0.005959,-0.002805
-0.029588,0.006773,-0.00287
-0.02975,0.005799,-0.002761
-0.029905,0.006374,-0.002803
-0.02809,0.006525,-0.003176
-0.0285,0.005895,-0.002691
-0.028531,0.006802,-0.002679
-0.027371,0.006065,-0.0029
-0.038176,0.007116,-0.002689
-0.038923,0.007341,-0.002699
-0.036821,0.007912,-0.002819
-0.037643,0.007522,-0.002661
-0.035969,0.008186,-0.002706
-0.036352,0.008056,-0.002863
-0.036405,0.007344,-0.002833
-0.036511,0.007291,-0.002695
-0.028563,0.007694,-0.003072
-0.027198,0.007806,-0.002713
-0.027581,0.007933,-0.003036
-0.026426,0.007275,-0.002714
-0.036434,0.009122,-0.002629
-0.034786,0.008883,-0.002651
-0.035498,0.009054,-0.002687
-0.025283,0.010019,-0.002681
-0.022671,0.010689,-0.00273
-0.023705,0.01153,-0.002942
-0.04485,-0.008633,-0.001921
-0.045519,-0.008823,-0.001693
-0.044196,-0.008471,-0.001449
-0.044312,-0.009206,-0.001812
-0.042312,-0.009271,-0.001796
-0.040802,-0.008809,-0.0014
-0.040587,-0.008472,-0.001534
-0.038564,-0.008518,-0.002238
-0.036827,-0.008478,-0.002401
-0.037531,-0.008597,-0.001596
-0.037797,-0.009062,-0.002537
-0.035992,-0.008837,-0.001749
-0.036716,-0.008873,-0.001917
-0.034839,-0.008712,-0.001683
-0.035509,-0.008423,-0.001939
-0.046122,-0.007705,-0.001462
-0.046584,-0.007794,-0.001805
-0.046903,-0.007339,-0.001582
-0.045655,-0.007461,-0.001984
-0.043807,-0.008244,-0.001979
-0.044451,-0.007937,-0.00139
-0.041953,-0.007899,-0.00171
-0.042647,-0.007198,-0.001954
-0.042872,-0.007846,-0.002139
-0.040684,-0.007173,-0.001624
-0.041047,-0.008086,-0.00215
-0.039553,-0.007543,-0.002474
-0.040162,-0.007109,-0.002132
-0.038323,-0.00764,-0.001477
-0.03839,-0.008023,-0.002522
-0.039102,-0.007951,-0.00194
-0.036931,-0.00758,-0.002212
-0.037383,-0.007377,-0.002422
-0.037842,-0.008298,-0.002229
-0.03557,-0.007567,-0.002111
-0.035927,-0.007304,-0.002193
-0.036657,-0.008095,-0.001955
-0.034566,-0.007326,-0.001996
-0.035235,-0.007928,-0.002062
-0.033119,-0.007624,-0.00172
-0.033274,-0.007378,-0.002466
-0.033664,-0.007692,-0.001357
-0.033673,-0.007445,-0.002019
-0.032104,-0.007245,-0.002105
-0.03227,-0.007095,-0.002125
-0.032426,-0.008322,-0.002418
-0.032937,-0.008029,-0.001972
-0.029908,-0.008286,-0.001684
-0.047662,-0.006914,-0.002038
-0.044466,-0.006216,-0.001659
-0.04493,-0.006058,-0.001888
-0.045202,-0.005864,-0.002158
-0.045324,-0.00684,-0.001699
-0.043273,-0.007028,-0.00161
-0.043526,-0.006284,-0.002382
-0.044122,-0.006629,-0.002297
-0.042068,-0.005991,-0.001612
-0.04156,-0.006183,-0.002596
-0.041682,-0.006719,-0.002369
-0.039699,-0.006534,-0.002604
-0.039754,-0.006433,-0.001463
-0.040491,-0.006234,-0.002242
-0.038407,-0.006174,-0.001461
-0.038622,-0.006446,-0.001392
-0.038671,-0.007072,-0.002221
-0.039175,-0.006498,-0.002236
-0.037046,-0.006866,-0.002543
-0.037994,-0.006758,-0.001898
-0.035958,-0.007009,-0.002178
-0.036103,-0.005963,-0.002191
-0.036433,-0.006682,-0.002272
-0.036784,-0.00592,-0.002314
-0.034487,-0.006772,-0.001643
-0.034581,-0.00658,-0.002611
-0.034595,-0.006418,-0.0026
-0.034807,-0.006224,-0.00153
-0.035128,-0.006443,-0.002247
-0.032993,-0.006076,-0.002274
-0.033823,-0.007022,-0.002432
-0.033881,-0.006443,-0.002527
-0.031731,-0.006359,-0.001772
-0.031935,-0.005894,-0.001771
-0.032078,-0.006644,-0.001723
-0.032587,-0.005857,-0.002203
-0.032949,-0.006706,-0.002073
-0.030532,-0.006408,-0.002421
-0.030564,-0.007071,-0.002001
-0.030587,-0.005882,-0.002567
-0.029347,-0.006236,-0.001647
-0.029362,-0.006816,-0.002522
-0.029504,-0.006222,-0.002215
-0.029778,-0.006052,-0.002468
-0.02982,-0.006544,-0.00139
-0.028357,-0.007036,-0.002152
-0.028843,-0.006676,-0.001617
-0.029009,-0.005971,-0.001421
-0.027373,-0.006299,-0.001585
-0.026547,-0.006367,-0.001382
-0.048692,-0.004944,-0.002084
-0.047319,-0.004582,-0.002034
-0.047356,-0.005764,-0.00208
-0.045902,-0.004991,-0.002165
-0.046659,-0.004729,-0.001986
-0.046993,-0.005174,-0.001731
-0.044678,-0.004981,-0.002223
-0.044816,-0.004654,-0.001844
-0.045376,-0.005585,-0.002123
-0.043663,-0.00495,-0.002098
-0.043774,-0.005747,-0.00229
-0.04407,-0.005345,-0.00233
-0.044165,-0.004661,-0.002079
-0.042307,-0.005153,-0.002474
-0.042416,-0.005641,-0.002327
-0.043143,-0.005351,-0.001952
-0.041601,-0.004824,-0.002213
-0.041702,-0.005381,-0.002194
-0.039617,-0.00473,-0.002161
-0.040347,-0.005195,-0.002324
-0.040566,-0.0046,-0.00152
-0.040621,-0.005669,-0.002455
-0.038197,-0.005718,-0.0019
-0.038288,-0.005037,-0.002441
-0.038523,-0.004808,-0.00159
-0.039125,-0.005318,-0.002029
-0.036944,-0.004626,-0.002404
-0.03731,-0.005287,-0.002305
-0.035627,-0.005225,-0.002446
-0.03573,-0.004736,-0.001685
-0.036261,-0.005449,-0.002248
-0.036362,-0.004632,-0.001594
-0.036682,-0.005307,-0.001786
-0.034546,-0.005061,-0.002586
-0.035101,-0.005271,-0.002365
-0.033448,-0.004828,-0.001699
-0.033916,-0.004948,-0.002022
-0.034082,-0.005672,-0.002178
-0.034207,-0.004817,-0.002091
-0.032177,-0.00518,-0.001619
-0.032852,-0.00487,-0.001725
-0.030485,-0.004974,-0.001578
-0.030718,-0.005668,-0.001448
-0.030818,-0.004567,-0.001368
-0.031027,-0.00563,-0.00235
-0.031328,-0.004813,-0.002352
-0.03156,-0.004759,-0.001806
-0.029223,-0.004899,-0.002576
-0.03022,-0.005475,-0.002512
-0.028635,-0.004873,-0.001715
-0.028987,-0.005311,-0.001776
-0.025831,-0.004657,-0.00214
-0.026442,-0.004914,-0.001561
-0.025243,-0.004866,-0.001855
-0.020929,-0.004875,-0.001353
-0.020972,-0.005287,-0.001664
-0.021347,-0.004563,-0.001871
-0.020141,-0.00471,-0.001819
-0.050325,-0.003564,-0.002161
-0.048403,-0.004049,-0.002301
-0.048664,-0.003458,-0.001513
-0.047028,-0.003309,-0.002281
-0.047395,-0.004108,-0.002131
-0.047747,-0.004056,-0.002257
-0.048066,-0.003694,-0.001621
-0.046344,-0.003397,-0.001923
-0.044974,-0.004327,-0.002213
-0.044986,-0.003993,-0.001846
-0.045278,-0.003464,-0.001721
-0.04551,-0.00382,-0.002296
-0.045636,-0.003292,-0.001996
-0.043428,-0.003929,-0.002317
-0.044295,-0.003268,-0.002411
-0.04232,-0.00446,-0.002425
-0.042545,-0.003673,-0.0022
-0.042632,-0.004233,-0.001993
-0.042803,-0.003735,-0.001646
-0.041051,-0.003948,-0.002168
-0.041664,-0.003363,-0.002611
-0.041666,-0.003495,-0.001381
-0.041692,-0.004146,-0.002558
-0.039488,-0.004163,-0.00185
-0.0397,-0.003426,-0.001809
-0.039826,-0.003914,-0.002579
-0.040216,-0.003286,-0.002581
-0.040218,-0.004469,-0.002613
-0.040448,-0.004023,-0.002244
-0.038439,-0.003493,-0.002344
-0.038624,-0.00381,-0.001719
-0.037201,-0.003551,-0.001473
-0.037406,-0.004327,-0.001549
-0.037576,-0.003287,-0.00255
-0.035687,-0.004065,-0.001829
-0.03596,-0.003763,-0.002413
-0.036557,-0.003598,-0.002044
-0.034682,-0.003829,-0.00168
-0.034908,-0.004299,-0.00247
-0.035367,-0.003779,-0.001757
-0.033384,-0.003372,-0.001571
-0.033664,-0.004177,-0.001534
-0.034111,-0.003861,-0.001965
-0.034165,-0.003394,-0.001385
-0.031737,-0.003655,-0.001719
-0.031781,-0.0035,-0.002556
-0.031886,-0.003351,-0.00235
-0.03198,-0.004079,-0.001911
-0.032331,-0.004422,-0.001469
-0.032701,-0.003659,-0.002031
-0.030601,-0.004166,-0.001584
-0.030712,-0.004121,-0.002551
-0.030795,-0.003697,-0.001392
-0.029322,-0.003441,-0.002255
-0.029566,-0.004002,-0.001418
-0.030385,-0.003723,-0.001788
-0.027889,-0.003764,-0.001933
-0.028104,-0.00409,-0.001961
-0.028909,-0.004037,-0.002159
-0.026675,-0.00426,-0.001949
-0.026847,-0.003591,-0.001786
-0.027123,-0.004511,-0.001459
-0.027163,-0.0041,-0.002008
-0.025589,-0.003363,-0.001808
-0.024141,-0.003509,-0.002396
-0.024257,-0.003331,-0.002522
-0.024408,-0.003854,-0.001975
-0.02485,-0.003783,-0.001476
-0.024904,-0.003486,-0.002302
-0.024904,-0.003552,-0.002327
-0.022987,-0.00397,-0.002119
-0.02329,-0.003658,-0.00231
-0.023423,-0.004264,-0.001641
-0.023641,-0.003809,-0.002379
-0.023849,-0.003951,-0.001861
-0.021592,-0.004233,-0.002249
-0.021625,-0.003357,-0.002332
-0.021901,-0.004522,-0.001688
-0.022124,-0.004084,-0.002389
-0.022484,-0.004271,-0.001677
-0.022667,-0.004058,-0.002159
-0.020615,-0.004395,-0.00211
-0.020722,-0.003387,-0.002399
-0.02084,-0.004166,-0.002056
-0.020156,-0.004494,-0.002274
-0.050923,-0.002453,-0.001975
-0.051546,-0.00305,-0.002035
-0.049957,-0.002471,-0.002019
-0.050723,-0.001985,-0.001416
-0.048658,-0.002632,-0.002306
-0.048917,-0.002198,-0.002329
-0.049158,-0.003018,-0.002253
-0.047013,-0.002836,-0.001446
-0.04757,-0.002486,-0.002438
-0.048129,-0.002873,-0.002339
-0.048262,-0.002277,-0.002208
-0.045787,-0.002878,-0.001747
-0.045952,-0.002182,-0.001508
-0.04613,-0.002208,-0.002142
-0.046571,-0.002945,-0.002397
-0.045041,-0.002604,-0.002407
-0.04346,-0.002453,-0.002329
-0.044339,-0.002501,-0.001643
-0.042405,-0.003075,-0.002369
-0.042717,-0.00225,-0.001602
-0.042941,-0.003211,-0.002385
-0.042969,-0.002574,-0.00251
-0.043102,-0.003094,-0.001666
-0.040768,-0.002207,-0.001594
-0.040831,-0.002694,-0.00212
-0.041065,-0.002167,-0.00237
-0.041275,-0.002759,-0.002391
-0.041681,-0.00282,-0.001543
-0.041816,-0.002056,-0.001542
-0.039542,-0.002163,-0.001898
-0.039796,-0.00269,-0.001948
-0.040389,-0.003192,-0.001629
-0.038159,-0.002683,-0.002397
-0.038471,-0.002094,-0.002287
-0.038778,-0.002959,-0.001732
-0.037318,-0.002624,-0.002077
-0.037673,-0.002121,-0.002492
-0.037755,-0.00199,-0.001676
-0.035855,-0.002679,-0.002312
-0.036017,-0.00215,-0.001734
-0.036088,-0.002837,-0.002264
-0.036446,-0.003007,-0.002309
-0.034735,-0.003133,-0.002291
-0.0348,-0.002053,-0.001661
-0.035426,-0.002618,-0.002086
-0.03345,-0.002038,-0.001535
-0.03393,-0.00252,-0.00216
-0.031754,-0.002976,-0.002501
-0.03237,-0.002908,-0.002443
-0.032438,-0.002431,-0.00257
-0.032895,-0.003003,-0.001729
-0.032921,-0.002515,-0.002345
-0.030544,-0.003076,-0.001477
-0.030797,-0.002565,-0.001803
-0.03146,-0.002514,-0.002531
-0.029284,-0.002847,-0.001741
-0.029607,-0.002827,-0.001506
-0.029917,-0.002153,-0.002157
-0.03022,-0.002569,-0.00252
-0.030224,-0.002192,-0.001579
-0.027893,-0.002992,-0.001683
-0.028492,-0.002994,-0.001859
-0.028913,-0.002043,-0.002437
-0.026613,-0.002705,-0.001878
-0.026662,-0.002314,-0.002162
-0.027533,-0.002234,-0.001912
-0.025649,-0.002447,-0.001889
-0.025983,-0.002957,-0.001845
-0.024096,-0.002623,-0.002608
-0.0247,-0.002338,-0.002448
-0.025206,-0.003095,-0.00237
-0.0228,-0.002847,-0.002433
-0.023269,-0.002744,-0.002578
-0.023373,-0.002289,-0.001356
-0.021541,-0.00274,-0.002349
-0.022269,-0.002828,-0.002414
-0.022524,-0.00284,-0.001364
-0.022665,-0.002146,-0.002235
-0.02029,-0.002301,-0.002114
-0.020721,-0.002755,-0.001921
-0.02123,-0.002398,-0.002378
-0.021393,-0.002187,-0.002404
-0.052806,-0.001776,-0.001594
-0.05106,-0.001823,-0.001942
-0.05164,-0.001299,-0.001414
-0.049556,-0.001049,-0.002256
-0.049856,-0.001631,-0.002118
-0.049951,-0.001561,-0.001636
-0.048285,-0.001591,-0.002275
-0.048614,-0.001734,-0.002084
-0.048871,-0.001927,-0.001456
-0.047159,-0.000857,-0.002138
-0.04765,-0.001072,-0.00137
-0.047708,-0.001802,-0.002436
-0.04807,-0.001049,-0.002336
-0.046076,-0.001574,-0.002418
-0.046404,-0.00109,-0.001552
-0.046617,-0.001604,-0.001437
-0.046841,-0.001147,-0.002171
-0.044901,-0.000703,-0.001866
-0.045043,-0.001338,-0.001751
-0.045207,-0.000711,-0.002224
-0.045319,-0.001307,-0.00139
-0.045476,-0.001909,-0.002368
-0.043206,-0.00189,-0.001951
-0.043636,-0.000739,-0.002358
-0.043855,-0.00102,-0.001975
-0.043953,-0.001683,-0.001775
-0.044288,-0.001258,-0.002356
-0.04433,-0.001927,-0.002317
-0.042009,-0.000708,-0.002498
-0.04223,-0.001677,-0.002538
-0.042233,-0.001297,-0.00155
-0.042451,-0.001906,-0.001353
-0.042557,-0.001186,-0.002401
-0.040641,-0.001393,-0.002047
-0.039458,-0.001558,-0.001984
-0.039784,-0.001895,-0.002403
-0.040025,-0.001382,-0.002291
-0.040129,-0.001758,-0.002416
-0.040315,-0.001122,-0.001668
-0.04041,-0.000701,-0.002604
-0.038518,-0.001512,-0.002436
-0.038782,-0.001559,-0.00187
-0.036911,-0.001952,-0.002082
-0.037137,-0.001467,-0.002522
-0.037567,-0.000713,-0.001965
-0.035654,-0.001373,-0.002597
-0.035802,-0.001623,-0.001596
-0.036546,-0.001342,-0.002397
-0.034438,-0.00196,-0.001863
-0.035042,-0.001278,-0.002435
-0.03532,-0.000743,-0.002051
-0.033091,-0.001523,-0.002147
-0.033395,-0.000835,-0.002162
-0.033774,-0.001697,-0.002073
-0.031816,-0.001809,-0.002042
-0.031904,-0.001115,-0.002494
-0.032146,-0.001116,-0.002387
-0.032292,-0.001141,-0.001456
-0.032835,-0.00111,-0.002123
-0.03294,-0.001706,-0.001587
-0.030457,-0.001413,-0.001545
-0.031318,-0.001168,-0.001987
-0.029881,-0.00179,-0.002307
-0.029983,-0.001131,-0.00222
-0.028026,-0.001776,-0.001377
-0.028622,-0.000793,-0.00224
-0.028777,-0.001593,-0.002176
-0.029022,-0.001489,-0.001356
-0.026618,-0.001836,-0.002255
-0.026665,-0.001212,-0.001638
-0.027352,-0.001251,-0.001997
-0.026048,-0.00107,-0.001799
-0.026185,-0.001836,-0.002096
-0.024418,-0.001816,-0.002523
-0.024844,-0.00149,-0.001717
-0.025139,-0.001808,-0.002409
-0.02309,-0.001014,-0.002022
-0.023793,-0.001825,-0.001506
-0.023835,-0.001114,-0.001496
-0.023924,-0.001787,-0.002407
-0.024011,-0.001233,-0.00231
-0.021963,-0.00107,-0.002398
-0.02227,-0.001583,-0.002398
-0.022717,-0.001643,-0.002202
-0.020261,-0.001383,-0.002518
-0.020623,-0.000803,-0.002407
-0.02115,-0.001607,-0.002484
-0.021179,-0.000742,-0.001916
-0.05123,-0.000523,-0.001936
-0.051991,-0.000532,-0.002209
-0.050478,0.000194,-0.00223
-0.050701,-0.000649,-0.001488
-0.048778,1.6e-05,-0.001714
-0.048884,-0.000502,-0.001956
-0.049099,0.000118,-0.001369
-0.049221,0.000371,-0.002141
-0.047173,-1e-05,-0.002315
-0.047505,-0.000145,-0.002084
-0.048228,0.000141,-0.00221
-0.045879,-0.0007,-0.002311
-0.046328,0.000151,-0.001739
-0.046381,0.000358,-0.002169
-0.046919,-0.000209,-0.001486
-0.044772,9e-05,-0.001716
-0.045368,-0.000413,-0.002128
-0.045534,0.000119,-0.002368
-0.043594,0.000308,-0.002415
-0.044077,0.00039,-0.002436
-0.044136,-0.000199,-0.002276
-0.044279,0.000533,-0.002178
-0.041998,-0.000217,-0.002546
-0.04225,8e-06,-0.001758
-0.042574,9e-05,-0.002569
-0.042636,0.000169,-0.001769
-0.041062,6.9e-05,-0.001605
-0.041333,-0.000693,-0.001586
-0.041457,-0.000606,-0.002159
-0.039679,-0.000407,-0.002584
-0.039814,-0.00065,-0.001612
-0.04015,0.00039,-0.001955
-0.040595,0.000144,-0.002152
-0.038169,-0.000573,-0.002297
-0.038687,-0.000509,-0.002184
-0.039316,0.000161,-0.002445
-0.037033,0.00042,-0.001613
-0.037077,8.2e-05,-0.001913
-0.03761,-0.000694,-0.002009
-0.037629,0.000158,-0.002426
-0.035587,-0.000313,-0.002575
-0.035754,0.000355,-0.002201
-0.036017,-0.000573,-0.002241
-0.03613,-0.000253,-0.002491
-0.036563,-0.000477,-0.002606
-0.034738,-0.000517,-0.002288
-0.035156,0.000146,-0.002436
-0.033255,-0.000265,-0.00202
-0.033783,0.000242,-0.002231
-0.031802,0.000517,-0.002272
-0.032356,-0.000468,-0.002508
-0.032656,0.000505,-0.002365
-0.030674,0.000101,-0.001822
-0.031073,-0.000677,-0.002372
-0.03135,-0.000334,-0.001684
-0.029871,-0.000247,-0.002159
-0.028039,0.000327,-0.002118
-0.028437,0.000315,-0.00224
-0.028848,-0.000219,-0.001631
-0.026622,0.000263,-0.00146
-0.026724,-0.000327,-0.00166
-0.027385,0.000419,-0.001924
-0.027692,-0.000423,-0.002155
-0.025622,0.000292,-0.002007
-0.025748,-0.000499,-0.002342
-0.026068,0.000559,-0.002073
-0.026471,-0.000142,-0.002149
-0.024096,-0.000561,-0.002611
-0.024096,-0.000145,-0.002208
-0.02451,-0.000317,-0.001401
-0.024559,0.000486,-0.002196
-0.024952,-0.000515,-0.002518
-0.02529,-8e-06,-0.002055
-0.022928,0.00022,-0.002096
-0.023142,0.000205,-0.002486
-0.023199,-0.000524,-0.001908
-0.023556,-0.000586,-0.002486
-0.02153,-0.00024,-0.002429
-0.022546,-0.000335,-0.002027
-0.020794,0.00041,-0.002403
-0.02124,-0.000406,-0.001976
-0.021414,0.00038,-0.002277
-0.020208,0.000472,-0.002513
-0.051227,0.000813,-0.002124
-0.051519,0.001245,-0.001425
-0.049761,0.001047,-0.00183
-0.050378,0.001568,-0.002201
-0.050829,0.00172,-0.002126
-0.048282,0.001295,-0.001765
-0.048953,0.001035,-0.00146
-0.048985,0.00114,-0.002013
-0.049075,0.001571,-0.001738
-0.0493,0.001756,-0.001938
-0.047241,0.00094,-0.001844
-0.047694,0.001225,-0.002129
-0.046086,0.001571,-0.002089
-0.046125,0.000911,-0.00195
-0.046589,0.000805,-0.001859
-0.046687,0.001386,-0.00222
-0.046939,0.001803,-0.002295
-0.044561,0.000751,-0.001536
-0.044746,0.001316,-0.001383
-0.045568,0.000982,-0.002385
-0.043288,0.001389,-0.002431
-0.043751,0.001233,-0.002361
-0.044118,0.000611,-0.002465
-0.044252,0.001424,-0.002122
